order_id,order_date,channel,vendor,sku,brand,product,qty,unit_price_krw,amount_krw,is_promo
HDH-260517-002,2026-05-17,백화점-현대,현대 압구정본점,CAL-CS-750,칼리테라,Reserva Cabernet,12,25000,300000,N
HDH-260517-002,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,9,30600,275400,Y
HDH-260517-002,2026-05-17,백화점-현대,현대 압구정본점,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,1,72000,72000,Y
HDH-260517-003,2026-05-17,백화점-현대,현대 더현대서울,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,4,30600,122400,Y
HDH-260517-003,2026-05-17,백화점-현대,현대 더현대서울,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,10,30600,306000,Y
HDH-260517-003,2026-05-17,백화점-현대,현대 더현대서울,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,17,72000,1224000,Y
HDH-260517-003,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,3,40500,121500,Y
HDH-260517-004,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,4,30600,122400,Y
HDH-260517-005,2026-05-17,백화점-현대,현대 더현대서울,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,3,110000,330000,N
HDH-260517-005,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,9,40500,364500,Y
HDH-260517-005,2026-05-17,백화점-현대,현대 더현대서울,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,30600,61200,Y
HDH-260517-006,2026-05-17,백화점-현대,현대 판교점,BOL-GAR-750,볼링저,La Grande Année Rosé,3,400000,1200000,N
HDH-260517-006,2026-05-17,백화점-현대,현대 판교점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,4,30600,122400,Y
HDH-260517-007,2026-05-17,백화점-현대,현대 무역센터점,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,1,72000,72000,Y
HDH-260517-007,2026-05-17,백화점-현대,현대 무역센터점,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,8,72000,576000,Y
HDH-260517-007,2026-05-17,백화점-현대,현대 무역센터점,TOR-CE-750,토레스,Celeste Crianza,1,48000,48000,N
HDH-260517-007,2026-05-17,백화점-현대,현대 무역센터점,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,1,38000,38000,N
HDH-260517-008,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,30600,91800,Y
HDH-260517-008,2026-05-17,백화점-현대,현대 무역센터점,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,18,71000,1278000,Y
HDH-260517-009,2026-05-17,백화점-현대,현대 판교점,JOL-PF-750,파스칼졸리베,Pouilly-Fumé,1,100000,100000,N
HDH-260517-009,2026-05-17,백화점-현대,현대 판교점,CLK-MB-750,샤토클라크,Le Merle Blanc,12,72000,864000,N
HDH-260517-009,2026-05-17,백화점-현대,현대 판교점,JOL-SA-750,파스칼졸리베,Sancerre Blanc,3,110000,330000,N
HDH-260517-010,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,Y
HDH-260517-010,2026-05-17,백화점-현대,현대 압구정본점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,10,40500,405000,Y
HDH-260517-011,2026-05-17,백화점-현대,현대 더현대서울,CAL-CR-750,칼리테라,Reserva Carmenere,1,25000,25000,N
HDH-260517-012,2026-05-17,백화점-현대,현대 무역센터점,BOL-GA-750,볼링저,La Grande Année,3,267000,801000,N
HDH-260517-012,2026-05-17,백화점-현대,현대 무역센터점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,1,40500,40500,Y
HDH-260517-013,2026-05-17,백화점-현대,현대 무역센터점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,5,70200,351000,Y
HDH-260517-013,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,Y
HDH-260517-014,2026-05-17,백화점-현대,현대 무역센터점,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,2,38000,76000,N
HDH-260517-015,2026-05-17,백화점-현대,현대 더현대서울,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,2,50000,100000,N
HDH-260517-015,2026-05-17,백화점-현대,현대 더현대서울,LUN-RM-750,룬가로티,Rubesco Riserva Vigna Monticchio,2,120000,240000,N
HDH-260517-016,2026-05-17,백화점-현대,현대 더현대서울,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,30600,61200,Y
HDH-260517-016,2026-05-17,백화점-현대,현대 더현대서울,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,3,70200,210600,Y
HDH-260517-016,2026-05-17,백화점-현대,현대 더현대서울,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,3,71000,213000,Y
HDH-260517-017,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,9,40500,364500,Y
HDH-260517-018,2026-05-17,백화점-현대,현대 판교점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,9,30600,275400,Y
HDH-260517-018,2026-05-17,백화점-현대,현대 판교점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,3,40500,121500,Y
HDH-260517-018,2026-05-17,백화점-현대,현대 판교점,CAL-TC-750,칼리테라,Tributo Gran Reserva Carmenere,3,45000,135000,N
HDH-260517-019,2026-05-17,백화점-현대,현대 판교점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,18,30600,550800,Y
HDH-260517-019,2026-05-17,백화점-현대,현대 판교점,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,4,71000,284000,Y
HDH-260517-020,2026-05-17,백화점-현대,현대 더현대서울,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,10,72000,720000,Y
HDH-260517-021,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,Y
HDH-260517-021,2026-05-17,백화점-현대,현대 압구정본점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,9,70200,631800,Y
HDH-260517-021,2026-05-17,백화점-현대,현대 압구정본점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,3,40500,121500,Y
HDH-260517-021,2026-05-17,백화점-현대,현대 압구정본점,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,12,45000,540000,N
HDH-260517-022,2026-05-17,백화점-현대,현대 더현대서울,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,1,110000,110000,N
HDH-260517-022,2026-05-17,백화점-현대,현대 더현대서울,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,4,72000,288000,Y
HDH-260517-022,2026-05-17,백화점-현대,현대 더현대서울,JOL-SA-750,파스칼졸리베,Sancerre Blanc,6,110000,660000,N
HDH-260517-023,2026-05-17,백화점-현대,현대 압구정본점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,3,40500,121500,Y
HDH-260517-023,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,30600,91800,Y
HDH-260517-023,2026-05-17,백화점-현대,현대 압구정본점,CAL-CR-750,칼리테라,Reserva Carmenere,12,25000,300000,N
HDH-260517-024,2026-05-17,백화점-현대,현대 무역센터점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,1,70200,70200,Y
HDH-260517-025,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,30600,61200,Y
HDH-260517-026,2026-05-17,백화점-현대,현대 판교점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,4,30600,122400,Y
HDH-260517-026,2026-05-17,백화점-현대,현대 판교점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,5,70200,351000,Y
HDH-260517-027,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,Y
HDH-260517-028,2026-05-17,백화점-현대,현대 압구정본점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,3,70200,210600,Y
HDH-260517-028,2026-05-17,백화점-현대,현대 압구정본점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,40500,81000,Y
HDH-260517-028,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,4,30600,122400,Y
HDH-260517-028,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,Y
HDH-260517-029,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,30600,91800,Y
HDH-260517-030,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,5,30600,153000,Y
HDH-260517-030,2026-05-17,백화점-현대,현대 압구정본점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,9,70200,631800,Y
HDH-260517-030,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,9,30600,275400,Y
HDH-260517-031,2026-05-17,백화점-현대,현대 압구정본점,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,1,71000,71000,Y
HDH-260517-032,2026-05-17,백화점-현대,현대 판교점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,40500,81000,Y
HDH-260517-032,2026-05-17,백화점-현대,현대 판교점,MON-NC-750,로버트몬다비,Napa Valley Cabernet,6,89000,534000,N
HDH-260517-033,2026-05-17,백화점-현대,현대 압구정본점,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,4,71000,284000,Y
HDH-260517-033,2026-05-17,백화점-현대,현대 압구정본점,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,17,71000,1207000,Y
HDH-260517-034,2026-05-17,백화점-현대,현대 판교점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,7,70200,491400,Y
HDH-260517-034,2026-05-17,백화점-현대,현대 판교점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,8,40500,324000,Y
HDH-260517-034,2026-05-17,백화점-현대,현대 판교점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,10,70200,702000,Y
HDH-260517-034,2026-05-17,백화점-현대,현대 판교점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,40500,81000,Y
HDH-260517-035,2026-05-17,백화점-현대,현대 판교점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,17,30600,520200,Y
HDH-260517-035,2026-05-17,백화점-현대,현대 판교점,BOL-SC-750,볼링저,Special Cuvée Brut,2,186000,372000,N
HDH-260517-035,2026-05-17,백화점-현대,현대 판교점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,4,40500,162000,Y
HDH-260517-036,2026-05-17,백화점-현대,현대 무역센터점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,9,70200,631800,Y
HDH-260517-037,2026-05-17,백화점-현대,현대 무역센터점,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,21,71000,1491000,Y
HDH-260517-038,2026-05-17,백화점-현대,현대 압구정본점,TOR-CE-750,토레스,Celeste Crianza,3,48000,144000,N
HDH-260517-039,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,1,40500,40500,Y
HDH-260517-039,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,3,40500,121500,Y
HDH-260517-040,2026-05-17,백화점-현대,현대 압구정본점,CAL-CR-750,칼리테라,Reserva Carmenere,3,25000,75000,N
HDH-260517-040,2026-05-17,백화점-현대,현대 압구정본점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,10,30600,306000,Y
HDH-260517-040,2026-05-17,백화점-현대,현대 압구정본점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,5,40500,202500,Y
HDH-260517-041,2026-05-17,백화점-현대,현대 판교점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,10,40500,405000,Y
HDH-260517-042,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,30600,61200,Y
HDH-260517-042,2026-05-17,백화점-현대,현대 무역센터점,TOR-GC-750,토레스,Gran Coronas Reserva,1,24900,24900,N
HDH-260517-042,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,2,30600,61200,Y
HDH-260517-042,2026-05-17,백화점-현대,현대 무역센터점,JOL-PF-750,파스칼졸리베,Pouilly-Fumé,6,100000,600000,N
HDH-260517-043,2026-05-17,백화점-현대,현대 판교점,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,1,72000,72000,Y
HDH-260517-044,2026-05-17,백화점-현대,현대 더현대서울,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,16,30600,489600,Y
HDH-260517-044,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,4,40500,162000,Y
HDH-260517-045,2026-05-17,백화점-현대,현대 판교점,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,4,70200,280800,Y
HDH-260517-046,2026-05-17,백화점-현대,현대 무역센터점,TOR-CE-750,토레스,Celeste Crianza,3,48000,144000,N
HDH-260517-046,2026-05-17,백화점-현대,현대 무역센터점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,3,40500,121500,Y
HDH-260517-047,2026-05-17,백화점-현대,현대 무역센터점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,4,40500,162000,Y
HDH-260517-048,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,9,40500,364500,Y
HDH-260517-048,2026-05-17,백화점-현대,현대 더현대서울,CAL-CR-750,칼리테라,Reserva Carmenere,3,25000,75000,N
HDH-260517-049,2026-05-17,백화점-현대,현대 무역센터점,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,12,48000,576000,N
HDH-260517-049,2026-05-17,백화점-현대,현대 무역센터점,CAS-RI-750,카스텔라레,Chianti Classico Riserva,1,85000,85000,N
HDH-260517-050,2026-05-17,백화점-현대,현대 더현대서울,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,8,71000,568000,Y
HDH-260517-050,2026-05-17,백화점-현대,현대 더현대서울,CLK-RD-750,샤토클라크,Château Clarke Rouge,1,85000,85000,N
HDH-260517-051,2026-05-17,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,18,40500,729000,Y
HDH-260517-052,2026-05-17,백화점-현대,현대 무역센터점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,30600,30600,Y
HDH-260517-052,2026-05-17,백화점-현대,현대 무역센터점,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,15,71000,1065000,Y
GLR-260517-001,2026-05-17,백화점-갤러리아,갤러리아 광교,CAS-SN-750,카스텔라레,I Sodi di San Niccolò,2,180000,360000,N
GLR-260517-002,2026-05-17,백화점-갤러리아,갤러리아 타임월드,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,2,56000,112000,N
GLR-260517-002,2026-05-17,백화점-갤러리아,갤러리아 타임월드,BUR-GE-750,뷔르클린볼프,Gerumpel P.C. Riesling,1,180000,180000,N
GLR-260517-002,2026-05-17,백화점-갤러리아,갤러리아 타임월드,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,1,45900,45900,N
GLR-260517-003,2026-05-17,백화점-갤러리아,갤러리아 타임월드,CAL-CS-750,칼리테라,Reserva Cabernet,2,25000,50000,N
GLR-260517-004,2026-05-17,백화점-갤러리아,갤러리아 명품관,CAL-CR-750,칼리테라,Reserva Carmenere,1,25000,25000,N
GLR-260517-004,2026-05-17,백화점-갤러리아,갤러리아 명품관,MON-NC-750,로버트몬다비,Napa Valley Cabernet,2,89000,178000,N
GLR-260517-004,2026-05-17,백화점-갤러리아,갤러리아 명품관,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,3,48000,144000,N
GLR-260517-005,2026-05-17,백화점-갤러리아,갤러리아 명품관,CAL-CS-750,칼리테라,Reserva Cabernet,3,25000,75000,N
GLR-260517-005,2026-05-17,백화점-갤러리아,갤러리아 명품관,BUR-WV-750,뷔르클린볼프,Wachenheim Village Riesling,1,110000,110000,N
GLR-260517-006,2026-05-17,백화점-갤러리아,갤러리아 타임월드,BOL-RO-750,볼링저,Rosé Brut,6,250000,1500000,N
GLR-260517-006,2026-05-17,백화점-갤러리아,갤러리아 타임월드,TOR-GC-750,토레스,Gran Coronas Reserva,6,24900,149400,N
GLR-260517-007,2026-05-17,백화점-갤러리아,갤러리아 타임월드,CAL-CR-750,칼리테라,Reserva Carmenere,1,25000,25000,N
HRC-260517-001,2026-05-17,HORECA,JW메리어트,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,3,71800,215400,N
HRC-260517-002,2026-05-17,HORECA,그랜드하얏트,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,2,44200,88400,N
HRC-260517-003,2026-05-17,HORECA,리스토란테에오,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,1,44200,44200,N
HRC-260517-003,2026-05-17,HORECA,리스토란테에오,APN-ST-750,아쿠아파나,Still 750ml,24,3500,84000,N
HRC-260517-003,2026-05-17,HORECA,리스토란테에오,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,6,71800,430800,N
HRC-260517-004,2026-05-17,HORECA,비스트로꼼므,CAL-CS-750,칼리테라,Reserva Cabernet,2,23000,46000,N
HRC-260517-005,2026-05-17,HORECA,비스트로꼼므,CHA-PT-750,라샤블리지엔,Petit Chablis,6,41400,248400,N
HRC-260517-006,2026-05-17,HORECA,그랜드하얏트,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,2,35000,70000,N
HRC-260517-006,2026-05-17,HORECA,그랜드하얏트,TOR-SA-750,토레스,Salmos,1,82800,82800,N
HRC-260517-006,2026-05-17,HORECA,그랜드하얏트,LUN-SG-750,룬가로티,San Giorgio,2,93800,187600,N
HRC-260517-006,2026-05-17,HORECA,그랜드하얏트,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,2,42200,84400,N
WSH-260517-001,2026-05-17,와인샵,비노쿠스,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,6,43200,259200,N
WSH-260517-002,2026-05-17,와인샵,와인타임 분당,SPL-SP-750,산펠레그리노,Sparkling 750ml,12,3800,45600,N
WSH-260517-002,2026-05-17,와인샵,와인타임 분당,SPL-SP-750,산펠레그리노,Sparkling 750ml,48,3800,182400,N
WSH-260517-002,2026-05-17,와인샵,와인타임 분당,TOR-CE-750,토레스,Celeste Crianza,2,43200,86400,N
WSH-260517-003,2026-05-17,와인샵,비노쿠스,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,2,41300,82600,N
WSH-260517-004,2026-05-17,와인샵,비노쿠스,CAS-CC-750,카스텔라레,Chianti Classico,12,43200,518400,N
WSH-260517-004,2026-05-17,와인샵,비노쿠스,TOR-SA-750,토레스,Salmos,6,81000,486000,N
WSH-260517-005,2026-05-17,와인샵,비노쿠스,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,2,34200,68400,N
WSH-260517-005,2026-05-17,와인샵,비노쿠스,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,1,71000,71000,N
WSH-260517-005,2026-05-17,와인샵,비노쿠스,SPL-SP-750,산펠레그리노,Sparkling 750ml,24,3800,91200,N
ONL-260517-001,2026-05-17,온라인,카카오선물하기,VIL-CS-750,빌라마리아,Cellar Selection Sauvignon Blanc,1,44000,44000,N
ONL-260517-001,2026-05-17,온라인,카카오선물하기,CLK-RD-750,샤토클라크,Château Clarke Rouge,1,74800,74800,N
ONL-260517-002,2026-05-17,온라인,네이버 신동와인몰,CAL-CS-750,칼리테라,Reserva Cabernet,2,22000,44000,N
HDH-260518-001,2026-05-18,백화점-현대,현대 판교점,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,34000,34000,N
HDH-260518-001,2026-05-18,백화점-현대,현대 판교점,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,12,38000,456000,N
HDH-260518-002,2026-05-18,백화점-현대,현대 판교점,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,1,45000,45000,N
HDH-260518-002,2026-05-18,백화점-현대,현대 판교점,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,1,48000,48000,N
HDH-260518-003,2026-05-18,백화점-현대,현대 판교점,TOR-SA-750,토레스,Salmos,6,90000,540000,N
HDH-260518-004,2026-05-18,백화점-현대,현대 판교점,BUR-GE-750,뷔르클린볼프,Gerumpel P.C. Riesling,3,180000,540000,N
HDH-260518-004,2026-05-18,백화점-현대,현대 판교점,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,3,45900,137700,N
HDH-260518-005,2026-05-18,백화점-현대,현대 판교점,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,3,45900,137700,N
HDH-260518-006,2026-05-18,백화점-현대,현대 더현대서울,BUR-ER-750,뷔르클린볼프,Estate Riesling Trocken,3,80000,240000,N
HDH-260518-006,2026-05-18,백화점-현대,현대 더현대서울,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,45000,90000,N
HDH-260518-006,2026-05-18,백화점-현대,현대 더현대서울,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,2,45900,91800,N
HDH-260518-006,2026-05-18,백화점-현대,현대 더현대서울,CAS-SN-750,카스텔라레,I Sodi di San Niccolò,6,180000,1080000,N
HDH-260518-007,2026-05-18,백화점-현대,현대 더현대서울,JOL-SA-750,파스칼졸리베,Sancerre Blanc,2,110000,220000,N
HDH-260518-008,2026-05-18,백화점-현대,현대 압구정본점,VIL-PG-750,빌라마리아,Private Bin Pinot Gris,1,38000,38000,N
HDH-260518-009,2026-05-18,백화점-현대,현대 판교점,CHA-PT-750,라샤블리지엔,Petit Chablis,2,45000,90000,N
GLR-260518-001,2026-05-18,백화점-갤러리아,갤러리아 명품관,TOR-GC-750,토레스,Gran Coronas Reserva,2,24900,49800,N
GLR-260518-001,2026-05-18,백화점-갤러리아,갤러리아 명품관,TOR-SA-750,토레스,Salmos,1,90000,90000,N
GLR-260518-002,2026-05-18,백화점-갤러리아,갤러리아 광교,LUN-RU-750,룬가로티,Rubesco Rosso di Torgiano,6,48000,288000,N
GLR-260518-003,2026-05-18,백화점-갤러리아,갤러리아 광교,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,3,34000,102000,N
GLR-260518-003,2026-05-18,백화점-갤러리아,갤러리아 광교,MON-NC-750,로버트몬다비,Napa Valley Cabernet,3,89000,267000,N
GLR-260518-004,2026-05-18,백화점-갤러리아,갤러리아 광교,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,2,45000,90000,N
HRC-260518-001,2026-05-18,HORECA,비스트로꼼므,VIL-SB-750,빌라마리아,Private Bin Sauvignon Blanc,1,31300,31300,N
HRC-260518-001,2026-05-18,HORECA,비스트로꼼므,JOL-AT-750,파스칼졸리베,Attitude Sauvignon Blanc,3,71800,215400,N
HRC-260518-002,2026-05-18,HORECA,JW메리어트,CAL-CS-750,칼리테라,Reserva Cabernet,3,23000,69000,N
HRC-260518-003,2026-05-18,HORECA,비스트로꼼므,MON-FB-750,로버트몬다비,Napa Valley Fumé Blanc,6,41400,248400,N
HRC-260518-003,2026-05-18,HORECA,비스트로꼼므,CAL-CR-750,칼리테라,Reserva Carmenere,2,23000,46000,N
HRC-260518-004,2026-05-18,HORECA,리스토란테에오,CAL-TS-750,칼리테라,Tributo Gran Reserva Sauvignon Blanc,12,41400,496800,N
HRC-260518-004,2026-05-18,HORECA,리스토란테에오,TOR-CE-750,토레스,Celeste Crianza,2,44200,88400,N
HRC-260518-005,2026-05-18,HORECA,리스토란테에오,TOK-A5-250,로얄토카이,Aszú 5 Puttonyos Blue Label,2,55200,110400,N
HRC-260518-005,2026-05-18,HORECA,리스토란테에오,CHA-GC-750,라샤블리지엔,Chablis Grand Cru,2,119600,239200,N
HRC-260518-006,2026-05-18,HORECA,시그니엘호텔,BOL-GAR-750,볼링저,La Grande Année Rosé,2,368000,736000,N
HRC-260518-006,2026-05-18,HORECA,시그니엘호텔,APN-ST-750,아쿠아파나,Still 750ml,24,3500,84000,N
HRC-260518-006,2026-05-18,HORECA,시그니엘호텔,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,12,51500,618000,N
WSH-260518-001,2026-05-18,와인샵,비노쿠스,CLK-MB-750,샤토클라크,Le Merle Blanc,1,64800,64800,N
WSH-260518-002,2026-05-18,와인샵,비노쿠스,CLK-RD-750,샤토클라크,Château Clarke Rouge,6,76500,459000,N
WSH-260518-002,2026-05-18,와인샵,비노쿠스,CAL-CS-750,칼리테라,Reserva Cabernet,6,22500,135000,N
WSH-260518-003,2026-05-18,와인샵,와인타임 분당,VIL-PN-750,빌라마리아,Earth Garden Pinot Noir,2,41300,82600,N
WSH-260518-003,2026-05-18,와인샵,와인타임 분당,CAL-CS-750,칼리테라,Reserva Cabernet,6,22500,135000,N
WSH-260518-004,2026-05-18,와인샵,와인앤모어 청담,SPL-SP-750,산펠레그리노,Sparkling 750ml,12,3800,45600,N
WSH-260518-004,2026-05-18,와인샵,와인앤모어 청담,TOR-GC-750,토레스,Gran Coronas Reserva,6,22400,134400,N
WSH-260518-005,2026-05-18,와인샵,와인타임 분당,BOL-SC-750,볼링저,Special Cuvée Brut,6,167400,1004400,N
WSH-260518-005,2026-05-18,와인샵,와인타임 분당,APN-ST-750,아쿠아파나,Still 750ml,24,3400,81600,N
ONL-260518-001,2026-05-18,온라인,마켓컬리,TOK-A6-500,로얄토카이,Aszú 6 Puttonyos,2,105600,211200,N
ONL-260518-001,2026-05-18,온라인,마켓컬리,CAL-CS-750,칼리테라,Reserva Cabernet,1,22000,22000,N
ONL-260518-001,2026-05-18,온라인,마켓컬리,JOL-SA-750,파스칼졸리베,Sancerre Blanc,2,96800,193600,N
ONL-260518-002,2026-05-18,온라인,네이버 신동와인몰,CHA-PC-750,라샤블리지엔,Chablis 1er Cru Fourchaume,6,69400,416400,N
ONL-260518-002,2026-05-18,온라인,네이버 신동와인몰,CAS-RI-750,카스텔라레,Chianti Classico Riserva,12,74800,897600,N
ONL-260518-002,2026-05-18,온라인,네이버 신동와인몰,CLK-RD-750,샤토클라크,Château Clarke Rouge,2,74800,149600,N
ONL-260518-003,2026-05-18,온라인,카카오선물하기,APN-ST-750,아쿠아파나,Still 750ml,12,3300,39600,N
ONL-260518-004,2026-05-18,온라인,카카오선물하기,SPL-SP-750,산펠레그리노,Sparkling 750ml,12,3700,44400,N
ONL-260518-005,2026-05-18,온라인,네이버 신동와인몰,CAL-CR-750,칼리테라,Reserva Carmenere,6,22000,132000,N
HDH-260519-001,2026-05-19,백화점-현대,현대 판교점,JOL-PF-750,파스칼졸리베,Pouilly-Fumé,2,100000,200000,N
HDH-260519-001,2026-05-19,백화점-현대,현대 판교점,CHA-PE-750,라샤블리지엔,Chablis La Pierrelée,1,56000,56000,N
